0.9883,-5.25037
1072.35,-2.22822
2143.7,-0.0268977
3215.06,1.48585
4286.42,2.46505
5357.77,3.17951
6429.13,3.76791
7500.49,4.24601
8571.85,4.7048
9643.2,5.01313
10714.6,5.22238
11785.9,5.34314
12857.3,5.41368
13928.6,5.4672
15000,5.52886
