integrationVal,error,delay
1.2421197183485375,0.068431734578751111,0.02
1.216926779344379,0.069210967663431586,0.056854000000000002
1.0686149561182627,0.062347231112054029,0.16161600000000001
0.70994008024762334,0.048246528490425419,0.459422
-0.072534362560095697,0.036974873711999749,1.306
-1.0415727050844683,0.060084897588283184,3.7130000000000001
-1.5142857448355229,0.079562023669987145,10.553000000000001
-1.5580998671684096,0.081944165340669312,30.0
