integrationVal,error,delay
1.9161639020611065,0.093737478325638834,0.02
1.8356821572125053,0.091678976496088666,0.056854000000000002
1.6762972644526979,0.08648659653110391,0.16161600000000001
1.1325177050684381,0.063484651849850041,0.459422
-0.069642158872196727,0.033928623218128819,1.306
-1.5344936575883255,0.082633277939615779,3.7130000000000001
-2.2679960903481771,0.11691473521933188,10.553000000000001
-2.2856969234645654,0.11924915581842163,30.0
