integrationVal,error,delay
-5.4850654086875368,0.25851045620596813,0.02
-5.3665042506287906,0.24788052080936521,0.056854000000000002
-4.8833821113674567,0.23145458299291274,0.16161600000000001
-3.5006271797833373,0.17231020123208174,0.459422
-0.51371862687895564,0.045809052682356861,1.306
3.9996727883318255,0.18749467300754719,3.7130000000000001
6.3495910847598793,0.29183588820736395,10.553000000000001
6.4314760379342895,0.30304307992829915,30.0
