0,-4.00737,0.689391
100.098,-3.96734,0.893985
200.195,-3.94955,1.24535
300.293,-3.87838,1.34765
400.391,-3.76274,1.58338
500.488,-3.72716,1.80576
600.586,-3.57149,1.96143
700.684,-3.41582,2.37951
800.781,-3.04667,2.54852
900.879,-3.03777,2.73533
1000.98,-2.92658,2.96216
1101.07,-2.58855,2.86876
1201.17,-2.55297,3.23347
1301.27,-2.39286,3.4692
1401.37,-1.81021,3.37135
1501.46,-1.65009,3.41582
1601.56,-1.61451,3.40248
1701.66,-1.29872,3.61597
1801.76,-0.982939,3.66045
1901.86,-0.965148,3.48254
2001.95,-0.729421,3.50033
2102.05,-0.386949,3.45585
2202.15,-0.209041,3.66934
2302.25,0.0667153,3.39803
2402.34,0.244623,3.41582
2502.44,0.253518,3.4514
2602.54,0.582647,3.34466
2702.64,0.911776,3.30463
2802.73,1.03186,2.9844
2902.83,1.22311,3.04222
3002.93,1.4366,2.82873
3103.03,1.53,2.69085
3203.13,1.77018,2.51294
3303.22,2.01925,2.43733
3403.32,1.97033,2.2016
3503.42,1.96143,2.04594
3603.52,2.33948,1.9303
3703.61,2.3128,1.60117
3803.71,2.18381,1.43215
3903.81,2.21495,1.18308
4003.91,2.40175,1.01407
4104,2.26832,0.974043
4204.1,2.12155,0.813927
4304.2,2.36172,0.59599
4404.3,2.23274,0.34692
4504.39,2.17492,0.271309
4604.49,2.22829,0
4704.59,2.25053,-0.0355815
4804.69,2.09931,-0.120088
4904.79,1.82355,-0.440321
5004.88,1.80131,-0.409187
5104.98,1.60117,-0.636019
5205.08,1.57003,-0.582647
5305.18,1.48553,-0.680496
5405.27,1.41881,-1.05855
5505.37,1.35654,-1.05855
5605.47,1.12971,-1.09858
5705.57,0.920671,-1.22311
5805.66,0.836165,-1.1475
5905.76,0.680496,-1.09858
6005.86,0.435873,-1.36099
6105.96,0.400292,-1.30317
6206.05,0.329129,-1.19643
6306.15,0.142326,-1.40992
6406.25,-0.0400292,-1.16529
6506.35,-0.244623,-1.27649
6606.45,-0.524827,-1.20532
6706.54,-0.520379,-1.02742
6806.64,-0.560409,-1.14306
