-40.4298,-2.71261,-21.5172,-34.6912,14.4276,-39.414,38.7331,-13.12,33.805,20.8255,4.61469,39.1114,-27.5368,28.7364,-38.5169,-5.0902,-21.7658,-32.9512,13.6171,-36.4528,38.3765,-13.8116,32.4001,19.4314,4.09594,37.8037,-26.8019,26.3264,-36.3123,-4.16078,-19.1828,-31.1464,11.1747,-34.2805,32.854,-11.9096,29.3848,18.1669,3.96625,34.0103,-22.2953,24.781,-31.8489,-3.59881,-17.2267,-26.8668,10.537,-28.7472,29.0931,-9.8778,25.4942,15.2274,3.57719,29.3957,-19.9069,21.3983,-27.9583,-2.97199,-15.2814,-23.2355,9.20776,-25.5591,25.3538,-9.00242,21.9603,12.6661,3.8906,24.554,-16.0379,17.8319,-21.9062,-1.69673,-12.9146,-18.0373,5.52249,-20.6958,19.7448,-7.88927,17.8968,9.8778,3.69607,19.4422,-11.3476,14.2007,-17.0106,-0.443096,-10.1696,-13.4118,3.54477,-15.9515,12.5796,-7.15438,12.6228,6.17093,3.00441,12.6228,-8.12703,9.98588,-11.8879,1.69673,-7.3273,-8.78627,0.745699,-10.4074,8.42964,-6.11689,9.06726,2.31275,3.82576,8.31076,-2.42082,6.97066,-7.28407,2.17225,-6.20335,-4.39854,-1.00507,-6.94905,4.25805,-3.96625,7.52183,0.497132,4.76599,4.23643,-0.767313,4.86325,-4.25805,1.99934,-3.85818,-1.44817,-1.56705,-2.88553,0.680855,-3.60961,2.88553,-2.17225,2.70181,0.367446,1.86965,2.12902,1.28606,3.1341,-0.432289,3.03683,-3.56638,0.605205,-2.77746,-2.89634,-0.237759,-3.60961,2.9936,-2.33436,3.86899,0.378253,1.97772,2.88553,-0.918614,3.65284,-3.52316,1.21041,-3.7393,-1.70754,-1.84804,-4.58226,2.19387,-4.07432,5.63056,-1.12395,4.71195,2.80988,-0.0864578,5.17666,-4.3445,2.86391,-5.57653,-0.659241,-3.19894,-5.03617,2.22629,-6.47353,6.25738,-3.37185,4.92809,2.31275,1.53463,5.27393,-4.05271,4.47419,-6.08447,0.205337,-3.91222,-4.46338,1.3401,-6.05205,5.66299,-2.77746,4.66872,2.41001,1.08072,5.42523,-1.97772,5.79267,-4.54984,1.30767,-4.80922,-4.16078,-0.0540361,-6.01962,4.85244,-3.4367,5.29554,0.842964,1.40494,4.70114,-2.11822,4.36612,-5.58734,2.0966,-4.83083,-2.82069,0.151301,-5.79267,4.00948,-3.59881,4.73357,1.11314,2.64777,4.29047,-1.65351,3.98787,-3.78253,1.80481,-3.68526,-1.67512,-0.691662,-3.8906,2.86391,-3.38266,2.36678,0.108072,1.73996,2.96118,-0.648434,3.75011,-3.10167,2.02095,-3.53396,-1.29687,-1.16718,-3.19894,1.56705,-3.22055,3.33943,-0.767313,3.37185,1.13476,0.19453,2.32355,-2.34517,2.75584,-2.18306,-0.151301,-0.680855,-2.44243,0.302602,-2.55051,2.57212,-1.05911,2.08579,1.1996,0.0864578,2.35598,-0.475518,1.63189,-1.42655,1.29687,-1.44817,-0.907807,-0.486325,-1.56705,-0.475518,-1.03749,1.61028,-0.497132,1.51301,1.16718,-0.421482,0.659241,-1.09153,-0.540361,-1.82642,-0.788927,-0.745699,-0.799735,0.270181,-0.734891,0.713277,-1.51301,2.63696,0.421482,0.97265,1.45898,-0.626819,1.57785,-0.464711,0.670048,-1.13476,-0.410675,-0.70247,-0.50794,0.616012,-0.97265,1.46978,-0.518747,0.616012,1.08072,0.875385,0.594397,-0.324217,0.0864578,-1.21041,-0.356638,-0.691662,-1.59947,0.19453,-1.67512,1.23202,-0.637626,1.82642,1.05911,1.3401,1.46978,-0.140494,1.68593,-0.864578,0.637626,-2.20467,-0.77812,-1.42655,-1.3401,1.22122,-1.02669,0.691662,0.162108,0.626819,0.853771,-0.691662,1.58866,-1.90207,0.356638,-1.6427,-1.22122,-0.248566,-1.85884,1.0483,-1.52382,2.48566,-0.097265,0.378253,1.86965,-0.183723,1.53463,-0.864578,0.226952,-1.97772,-0.259373,-1.29687,-0.77812,0.58359,-1.82642,0.810542,-0.788927,1.14557,0.70247,-0.118879,1.4914,-1.54543,1.44817,-1.84804,-0.108072,-0.940229,-0.832156,0.594397,-1.3509,0.897,-0.648434,0.745699,0.572783,0.561976,0.713277,-0.162108,1.58866,-1.17799,0.529554,-1.24283,0.572783,-0.799735,-1.78319,0.183723,-1.5022,1.37252,-0.216145,1.43736,0.561976,0.918614,0.680855,-0.280988,0.356638,-0.897,-0.356638,-0.497132,-0.432289,0.842964,-0.918614,0.951036,-0.842964,1.25364,0.31341,0.140494,0.724084,-1.11314,0.691662,-0.475518,0.302602,-0.670048,-0.38906,-0.616012,-1.43736,0.205337,-0.940229,0.626819,-0.151301,0.31341,0.50794,2.17225,0.637626,0.399867,0.248566,-0.724084,-0.259373,0.432289,-0.70247,-0.378253,-0.356638,0.475518,-0.626819,1.02669,0.280988,-0.237759,1.21041,-0.734891,0.961843,-0.864578,-0.0432289,0.918614,-1.16718,1.45898,-0.659241,0.70247,-0.367446,0.788927,-0.172916,-0.248566,0.0108072,-0.58359,0.453903,-0.0648434,0.605205,-0.0756506,-0.378253,0.561976,0.0756506,0.918614,0.0756506,-0.118879,-0.248566,-0.0432289,0.38906,1.57785,-0.378253,-0.280988,-0.724084,-0.875385,0.367446,-0.226952,-0.31341,-0.605205,-0.118879,0.443096,-0.259373,0.0648434,-0.659241,-0.918614,-0.205337,0.464711,1.45898,0.907807,-0.151301,-0.637626,-0.842964,-0.0756506,0.151301,0.659241,-0.335024,-0.0216145,0.399867,-0.162108,0.108072,0.140494,0.270181,0.345831,0.832156,-0.756506,0.335024,-0.626819,0.097265,-0.810542,0.0540361,0.745699,-0.670048,0.335024,-0.118879,0.162108,0.31341,0.259373,0.97265,-0.0432289,0.399867,0.151301,-0.0864578,-0.724084,0.140494,-1.66431,-0.77812,0.172916,-0.302602,0.410675,0.572783,0.929421,0.497132,-0.929421,0.637626,-0.453903,-0.216145,0.140494,-0.70247,-0.443096,-1.3401,-0.529554,0.399867,0.248566,0.788927,0.767313,-0.097265,-0.0216145,-0.540361,-0.421482,0.237759,0.151301,-0.162108,0.172916,0.518747,-0.378253,-0.453903,-0.475518,-0.724084,0.745699,0.291795,0.724084,0.38906,-0.0324217,-0.345831,0.226952,0.497132,0.183723,-0.724084,0.0864578,-0.842964,-0.518747,0.443096,-0.0540361,0.0648434,-0.0324217,0.475518,-0.0864578,0.637626,0.0540361,0.183723,-0.767313,-0.0648434,0.108072,-0.270181,0.572783,-0.929421,0.918614,-0.324217,0.475518,0.453903,0.356638,0.38906,-0.129687,-0.0756506,-0.572783,0.994265,-0.367446,0.637626,-0.713277,-0.216145,-0.0108072,-0.0756506,0.756506,0.291795,0.929421,-1.09153,0.151301,0.162108,-0.929421,0.0108072,-0.0540361,0.0216145,-0.205337,0.0540361,0.19453,0.475518,0.151301,0.810542,-0.680855,-0.0648434,0.335024,-0.335024,0.0756506,-0.918614,-0.670048,-0.0864578,-1.31848,1.31848,-0.756506,-0.659241,-0.205337,-0.291795,-0.0216145,0.594397,-0.0540361,0.237759,0.162108,0.140494,-0.097265,0.356638,-0.756506,0.367446,-0.421482,-1.69673,-0.097265,-1.31848,0.50794,-0.58359,0.605205,-0.226952,0.486325,-0.291795,-0.0324217,0.345831,-0.486325,0.118879,0.19453,-0.453903,0.151301,-0.745699,-0.367446,-0.734891,0.421482,0.0108072,0.497132,0.19453,-0.140494,-0.162108,0.270181,0.907807,-1.15637,0.140494,-1.16718,0.551169,0.551169,-0.983458,0.875385,-0.810542,0.345831,0.183723,-0.140494,-0.097265,0.31341,0.162108,0.464711,0.172916,-0.421482,-0.842964,0.637626,-0.994265,1.0483,-0.561976,0.77812,0.183723,0.421482,0.77812,-0.19453,1.3509,-0.594397,0.497132,-1.1996,-0.183723,-0.118879,-0.659241,0.659241,-0.248566,0.799735,0.929421,0.0756506,1.70754,-0.529554,-0.540361,0.151301,-0.486325,0.367446,0.248566,-0.183723,0.0540361,-0.0108072,-0.151301,0.713277,-0.421482,0.58359,-0.951036,-0.767313,0.172916,0.118879,0.432289,-0.464711,-0.453903,0.0108072,-0.0324217,0.356638,-0.475518,-0.302602,-0.205337,-0.0108072,0.497132,0.378253,0.345831,-0.0648434,0.0108072,-0.58359,-0.183723,-1.80481,0.140494,-0.097265,-0.734891,1.06992,-0.540361,0.637626,-0.767313,0.183723,0.432289,-0.0540361,0.237759,-0.0756506,-0.302602,-0.432289,0.529554,-1.12395,-1.62108,0.680855,-1.00507,0.518747,0.0756506,0.270181,0.724084,0.226952,0.19453,0.259373,-0.140494,0.378253,-0.216145,0.616012,-0.421482,0.151301,0.399867,-0.324217,0.0540361,0.108072,0.0648434,-0.378253,-0.378253,-0.226952,-0.572783,-0.58359,-0.572783,0.108072,-0.432289,0.205337,-0.486325,0.497132,-0.367446,0.162108,0.19453,-0.248566,-0.0216145,-0.410675,-0.367446,0.162108,-0.226952,0.172916,-1.12395,0.205337,-0.756506,-0.31341,-0.886193,-0.0324217,0.0108072,0.626819,0.31341,-0.0756506,0.594397,-0.745699,0.151301,0.399867,-0.745699,0.31341,0.118879,-0.118879,0.302602,-0.259373,0.821349,-0.897,0.940229,-0.70247,0.0432289,-0.205337,-0.097265,0.118879,-0.356638,0.237759,0.356638,-0.0324217,0.324217,-0.410675,0.518747,-0.151301,-0.529554,0.291795,-1.38332,-0.162108,-0.518747,-0.0432289,0.745699,-0.270181,0.216145,-0.367446,-0.561976,0.226952,0.356638,-0.291795,0.324217,-0.551169,-0.151301,0.0864578,0.172916,-0.529554,-0.205337,-0.756506,-0.961843,-0.864578,-0.19453,0.38906,-0.0756506,-0.205337,-0.356638,0.0756506,0.529554,0.421482,0.616012,-0.097265,-0.540361,-1.00507,0.367446,-0.648434,0.378253,-0.0432289,-0.0432289,0.0756506,-0.518747,0.77812,-0.799735,0.356638,0.226952,0.31341,-0.302602,-0.302602,-0.129687,-0.19453,0.983458,-0.237759,0.270181,-0.875385,-0.616012,-0.788927,-0.378253,0.0648434,0.248566,0.0108072,0.291795,-0.97265,-1.01588,-0.151301,0.0432289,0.453903,0.907807,-0.0108072,-0.291795,-0.464711,0.0216145,0.302602,1.15637,-0.0324217,-0.464711,-0.670048,-1.36171,-0.475518,0.270181,-0.302602,0.58359,-0.875385,-0.70247,-1.44817,0.237759,-0.453903,0.734891,0.259373,-0.205337,-0.151301,0.31341,0.226952,0.378253,0.907807,0.486325,0.50794,0.875385,-0.237759,0.140494,0.226952,1.00507,0.670048,0.248566,1.40494,-0.205337,0.172916,0.129687,-0.810542,0.259373,-0.237759,0.378253,-0.280988,-0.648434,-0.918614,-0.324217,-0.097265,0.140494,0.713277,-0.248566,0.162108,1.01588,0.356638,-0.670048,0.399867,0.832156,-0.0864578,1.00507,-0.205337,-0.270181,-0.140494,-0.443096,0.0648434,-0.540361,0.605205,0.734891,0.129687,1.17799,-0.551169,-0.0756506,0.594397,0.994265,0.259373,0.302602,-0.367446,-1.30767,-0.118879,-0.345831,0.767313,0.594397,0.659241,0.0864578,0.118879,-0.97265,-0.356638,0.0864578,-0.616012,0.356638,0.0432289,-0.345831,0.724084,0.118879,0.875385,0.0216145,0.0648434,0.129687,-0.50794,1.06992,-0.799735,0.0432289,-0.475518,-0.540361,-0.399867,-0.226952,0.356638,-0.19453,0.399867,-0.31341,-0.172916,-0.0324217,0.0540361,0.183723,-1.51301,-0.291795,0.0108072,0.118879,0.529554,0.572783,0.432289,-0.50794,-0.0756506,-0.0108072,-0.367446,0.443096,-0.0108072,-0.464711,0.605205,0.108072,-0.97265,1.38332,-0.19453,-0.118879,0.421482,-0.605205,0.734891,0.432289,0.248566,0.70247,-0.129687,0.356638,-0.324217,0.237759,-1.05911,-0.237759,0.259373,-0.713277,0.443096,-0.399867,0.19453,-0.183723,0.0540361,0.475518,0.572783,0.0540361,0.216145,0.443096,-1.15637,0.324217,-1.42655,0.572783,-0.118879,-0.58359,-0.19453,-0.58359,-0.0324217,0.0648434,0.291795,0.345831,-0.551169,-0.443096,-1.02669,-0.0216145,-0.183723,-0.31341,-0.378253,0.648434,0.335024,0.237759,-0.216145,-0.129687,0.151301,0.0864578,-0.097265,0.226952,-0.291795,-0.280988,-0.529554,1.03749,-0.0864578,1.14557,0.140494,0.0648434,-0.637626,0.19453,-0.118879,0.097265,0.302602,0.497132,-0.162108,-0.345831,-0.421482,-0.183723,-0.0216145,0,0.31341,-0.345831,-0.810542,0.616012,-0.886193,1.58866,-0.907807,-0.216145,-0.270181,-0.432289,0.183723,-0.659241,-0.302602,-0.0216145,0.302602,-0.270181,0.151301,-0.561976,0.108072,-0.0756506,0.572783,0.367446,0.0756506,-0.302602,-1.86965,0.648434,-0.486325,0.886193,-0.0216145,0.0648434,-0.226952,-0.205337,-0.259373,-0.270181,-0.367446,0.0756506,-0.19453,0.670048,0.443096,-0.497132,0.497132,-0.464711,0.216145,0.453903,-0.216145,0.70247,0.259373,1.24283,0.216145,0.670048,0.572783,0.270181,0.659241,-0.140494,-0.0324217,0.291795,0.410675,0,0.183723,-0.497132,-0.464711,0.378253,1.41575,-0.118879,0.259373,-1.29687,-0.875385,0.226952,0.324217,0.226952,-0.0216145,-0.0432289,-0.659241,0.832156,0.486325,-0.345831,-0.205337,-0.799735,0.367446,0.410675,0.788927,0.453903,0.605205,-0.0648434,1.31848,-0.551169,0.0432289,-0.594397,0.226952,0.151301,0.626819,-0.58359,-0.183723,-0.0432289,0.324217,0.529554,0.226952,-0.486325,-0.140494,-0.108072,0.648434,-0.226952,-0.118879,-0.561976,0.637626,-0.421482,0.561976,-0.0540361,-0.670048,-0.0756506,-0.097265,-0.226952,0.50794,-0.259373,0.670048,0.0648434,0.0432289,-0.70247,-0.605205,0.0216145,0.518747,-1.09153,0.0324217,-0.605205,0.097265,-0.324217,-0.118879,-0.356638,-0.259373,0.216145,0.270181,0.605205,0.345831,0.421482,-0.237759,0.248566,0.162108,-0.50794,0.335024,0.378253,0.19453,0.670048,1.77239,0.518747,0.626819,0.0756506,0.237759,-0.367446,0.626819,-0.561976,-0.497132,0.183723,0.162108,0.540361,0.497132,-0.443096,-1.11314,-0.58359,-0.226952,-0.486325,0.345831,0.0432289,-1.72916,-0.172916,-1.13476,-1.37252,0.226952,-0.788927,0.799735,-0.0108072,0.399867,0.572783,0.626819,-0.0432289,1.05911,-0.734891,0.280988,0.0432289,0.929421,0.788927,0.929421,0.248566,-0.518747,-0.486325,0.335024,-0.464711,0.97265,0.151301,0.443096,0.356638,-0.0648434,-0.410675,0.097265,-0.31341,0.399867,-0.0432289,-0.713277,0.162108,0,-0.918614,0.216145,-1.91288,0.0324217,0.551169,0.280988,1.06992,0.140494,0.280988,-0.0648434,0.951036,-0.226952,0.497132,-0.432289,-0.367446,-0.183723,-0.497132,0.410675,0.0108072,-0.464711,0.270181,-0.270181,-0.0432289,1.32929,1.17799,-0.605205,0.648434,-0.453903,-0.561976,0.0864578,0.38906,-0.280988,0.670048,-0.172916,0.453903,0.259373,0.356638,-0.0864578,-0.77812,-0.183723,0.0432289,-0.540361,0.399867,-0.918614,-1.17799,0.616012,-0.291795,0.637626,0.443096,-0.410675,0.788927,-0.0108072,-0.356638,0.432289,-0.518747,-0.453903,0.291795,-0.118879,-0.248566,0.172916,1.05911,0.205337,0.216145,0.680855,-0.345831,-0.345831,0.378253,-0.713277,0.475518,-0.410675,-0.734891,-0.367446,0.226952,0.151301,0.0648434,0.0648434,-0.0432289,0.356638,1.01588,-1.18879,0.594397,-1.15637,0.432289,0.994265,0.097265,-0.205337,-0.172916,-0.886193,-0.226952,0.421482,-0.205337,-0.31341,-0.378253,-0.745699,0.605205,-0.453903,0.19453,0.464711,-0.356638,0.0108072,0.183723,-0.724084,-0.0540361,1.02669,0.291795,0.129687,-0.226952,0.399867,-0.140494,0.172916,0.637626,-0.19453,0.810542,-0.897,0.0108072,0.183723,-0.50794,-0.0648434,0.616012,-0.842964,1.00507,0.140494,-0.680855,0.183723,-0.821349,0.432289,-0.961843,-0.529554,-0.58359,-0.453903,0.280988,-0.205337,-0.475518,-0.594397,-0.118879,-0.907807,-0.19453,-0.605205,-0.572783,-0.77812,-0.151301,0.432289,0.0756506,0.216145,0.0756506,-1.11314,-0.410675,-0.486325,0.745699,0.237759,0.940229,0.0648434,0.205337,-0.399867,-0.237759,-0.356638,0.356638,0.108072,0.464711,0,1.28606,-0.486325,0.70247,-0.237759,-0.237759,0.097265,0.302602,-0.0756506,0.810542,0.205337,0.38906,-0.0108072,0.0432289,0.19453,0.0432289,0.108072,-0.77812,0.183723,-0.248566,-0.140494,-0.205337,0.853771,-0.961843,0.756506,0.108072,-0.734891,0.108072,0.616012,0.907807,-0.0324217,0.605205,-0.324217,-0.443096,-0.443096,-0.0216145,-0.410675,-0.172916,0.605205,-0.842964,-0.0756506,-0.713277,-0.605205,-0.475518,0.518747,0.140494,0.0864578,0.637626,-0.345831,-0.270181,-0.572783,-0.788927,-0.540361,0.140494,-0.0864578,0.594397,-0.0864578,-0.248566,0.0432289,-0.561976,0.38906,-0.594397,0.367446,0.561976,0.561976,0.853771,0.799735,0,0.497132,-0.551169,-0.421482,-0.291795,0.335024,-0.108072,0.443096,0.70247,0.0540361,-0.0864578,0.659241,-0.291795,0.421482,-0.0864578,0.0432289,0.140494,0.216145,-0.540361,-1.16718,-0.345831,-0.648434,0.367446,0.291795,0.140494,-0.378253,-0.280988,-0.237759,0.486325,0.237759,1.10234,-0.237759,0.0756506,0.0432289,-0.605205,-0.345831,-1.18879,0.0216145,-0.907807,0.129687,-0.810542,-0.129687,-0.345831,0.0648434,0.745699,-0.464711,0.0432289,0.616012,-0.540361,0.453903,0.486325,0.724084,-0.594397,0.486325,0.162108,-0.529554,-0.453903,-0.0432289,-1.24283,0.172916,0.464711,-0.0216145,0.907807,0.356638,0.302602,-0.637626,-0.399867,-0.616012,-0.151301,0.0648434,-0.399867,1.09153,1.11314,0.648434,1.56705,0.237759,-0.140494,-0.0756506,-0.19453,-0.162108,0.097265,-0.118879,0.237759,0.302602,-0.616012,-0.291795,-0.605205,-0.518747,-0.799735,0.572783,-0.356638,0.19453,0.670048,1.17799,-0.108072,0.345831,-0.518747,-0.659241,0.443096,-0.464711,-0.129687,0.464711,0.0324217,0.983458,-0.302602,0.864578,0.0540361,-0.129687,-0.226952,-1.06992,0.367446,0.0216145,0.594397,0.302602,-0.572783,0.378253,-0.0108072,0.259373,0.680855,0.0108072,0.399867,0.216145,0.594397,0.205337,0.551169,0.335024,0.724084,-0.0108072,-0.551169,-0.475518,-0.734891,1.44817,-0.118879,0.486325,-0.670048,-0.248566,-0.108072,0.302602,-0.118879,-0.799735,-0.821349,-0.767313,0.497132,0.637626,0.302602,-0.162108,-0.70247,-0.118879,0.0540361,0.0432289,0.616012,-1.37252,-0.691662,-0.205337,-0.0540361,0.335024,-0.19453,1.11314,-0.0432289,-0.162108,0.529554,-0.864578,0.280988,0.31341,-0.897,0.259373,0.302602,0.259373,0.670048,-0.680855,0.0540361,0.118879,0.58359,1.27525,0.821349,0.540361,-0.551169,-0.0756506,-0.140494,0.0756506,-0.0540361,-0.31341,-0.108072,-0.108072,-0.637626,0.270181,-0.0540361,0.19453,0.561976,-0.97265,1.15637,-0.551169,-0.226952,-0.432289,-0.0540361,-0.31341,-0.0108072,-0.378253,-1.06992,-0.659241,-0.410675,-0.0864578,0.561976,-0.0864578,0.162108,0.118879,-0.410675,-0.0432289,0.183723,1.00507,0.724084,0.378253,0.38906,-0.77812,0.842964,0.670048,0.129687,-0.291795,-0.0864578,0.356638,0.486325,1.48059,0.270181,0.670048,-0.486325,-0.129687,0.453903,-0.162108,-0.172916,0.0108072,-0.183723,-0.572783,1.18879,0.162108,0.0540361,-0.0864578,-0.270181,-0.345831,-0.475518,-0.745699,-0.205337,-0.140494,-0.140494,0.270181,0.734891,-0.356638,0.345831,-0.983458,0.280988,-0.302602,-0.108072,-0.594397,-0.497132,-0.162108,0.108072,0.605205,0.616012,-0.626819,0.151301,-0.31341,0.572783,0.335024,0.0108072,0.226952,-0.540361,-0.291795,0.151301,0.19453,0.356638,-1.24283,-0.0756506,-1.31848,-0.0540361,0.410675,-0.399867,-0.0864578,-0.453903,0.0756506,-0.140494,0.335024,-0.183723,0.399867,0.605205,-0.216145,0.50794,0.410675,0.626819,0.259373,0.324217,-0.551169,0.335024,-1.28606,-1.0483,-0.648434,-0.616012,-0.205337,0.0540361,-0.464711,0.637626,-0.151301,-0.432289,0.421482,-0.605205,-0.0756506,0.518747,0.432289,0.118879,0.497132,-0.280988,-0.183723,-0.31341,0.594397,-0.637626,0.162108,-0.172916,-1.48059,-1.13476,-0.129687,-0.0648434,0.918614,-0.788927,0.572783,-0.172916,0.0864578,0.713277,0.421482,-0.345831,-0.399867,1.05911,0.237759,1.48059,-0.248566,-0.767313,-0.324217,0.205337,1.37252,0.183723,0.832156,0.259373,0.345831,-0.216145,-0.0432289,-0.183723,0.58359,0.561976,-0.108072,-1.08072,-0.50794,-0.821349,0.529554,0.518747,0.680855,1.43736,-0.324217,0.129687,-0.259373,0.410675,0.821349,-0.0756506,0.886193,-0.432289,0.335024,0.0324217,-0.497132,-0.929421,-0.58359,0.756506,0.529554,2.01014,0.19453,-0.291795,-0.713277,0.0864578,0.97265,0.38906,0.724084,0.280988,-0.216145,0.70247,0.31341,0.518747,0.864578,-0.832156,0.302602,-0.0108072,0.280988,0.378253,-0.0108072,-1.9453,-0.929421,-0.561976,0.335024,-0.0540361,0.648434,-0.940229,-0.0108072,0.659241,0.572783,0.345831,0.875385,-0.637626,-0.291795,0.248566,-0.38906,0.0864578,-0.162108,-0.205337,-0.929421,-1.23202,-0.31341,-0.918614,-0.259373,0.551169,0.529554,0.280988,1.69673,-0.118879,0.205337,-0.745699,-0.875385,0.691662,0.280988,0.345831,-0.745699,0.486325,0.443096,-0.140494,0.421482,-0.529554,-0.259373,0.918614,0.724084,-0.291795,-0.983458,0.637626,-0.378253,-0.864578,-0.0432289,-0.907807,0.259373,-0.540361,0.756506,-1.53463,0.0216145,-0.486325,-0.183723,-0.832156,-0.280988,-1.00507,-0.486325,0.561976,0.670048,0.280988,1.06992,0.399867,0.0216145,0.497132,0.108072,1.01588,0.421482,-0.140494,0.842964,-0.572783,-0.0432289,0.378253,0.0648434,0.237759,-1.26445,0.475518,-0.929421,0.226952,-0.0648434,0.0648434,-0.324217,0.497132,0.291795,0.616012,0.118879,0.518747,-0.162108,1.11314,-0.432289,-0.259373,0.421482,0.691662,-0.0432289,1.29687,0.0540361,-0.108072,1.10234,-0.0648434,-0.0648434,0.356638,-0.897,0.594397,0.605205,0.335024,0.399867,-0.270181,-0.929421,-0.270181
