0.9883,-3.47818
1072.35,-0.688339
2143.7,1.00839
3215.06,2.01754
4286.42,2.61656
5357.77,2.98742
6429.13,3.19014
7500.49,3.27515
8571.85,3.31215
9643.2,3.38068
10714.6,3.41279
11785.9,3.40744
12857.3,3.37382
13928.6,3.34591
15000,3.28964
