0.9883,-4.24455
1072.35,-1.35825
2143.7,0.646434
3215.06,1.99921
4286.42,2.84342
5357.77,3.42205
6429.13,3.79825
7500.49,4.04227
8571.85,4.206
9643.2,4.28302
10714.6,4.37494
11785.9,4.45195
12857.3,4.48918
13928.6,4.51874
15000,4.54466
