0.9883,-0.0331658
1429.49,0.00134239
2857.99,0.0217314
4286.49,0.0249826
5714.99,0.0245926
7143.49,0.0321019
8571.99,0.0237124
10000.5,0.00446071
11429,0.0295312
12857.5,0.0200578
14286,0.0295137
15714.5,0.0136761
17143,0.0018066
18571.5,-0.000344697
20000,-0.000969998
