0.9883,-0.181539
2000.88,-0.0100219
4000.77,0.0973139
6000.66,0.129671
8000.54,0.152103
10000.4,0.177545
12000.3,0.161217
14000.2,0.197232
16000.1,0.187992
18000,0.177815
