T1powers,T1p,T1p error
0.0,2.136034291024339,0.031669520574267154
0.000589495934876689,2.0748581521471237,0.05871806332411151
0.024242327290569146,2.264567600998032,0.0212194645397701
0.054429505156431406,2.3597815415197845,0.026411554859594347
0.0862844940360515,2.451834575055246,0.039624120787271434
0.11617812912435856,2.551215295382102,0.035355209663384235
