0,23.8455,-0.670966
100.098,24.0157,-0.552131
200.195,23.6679,-0.765887
300.293,23.7183,-0.516221
400.391,23.5578,-0.244964
500.488,23.626,-0.111877
600.586,23.7605,0.288805
700.684,23.4115,-0.0250348
800.781,23.1805,0.171864
900.879,23.4412,0.395913
1000.98,23.486,0.603176
1101.07,23.273,0.501875
1201.17,23.2251,0.462301
1301.27,23.3111,1.16714
1401.37,23.4515,0.960807
1501.46,23.167,1.12437
1601.56,23.1397,1.1846
1701.66,22.8771,1.06
1801.76,22.9925,1.64731
1901.86,23.1932,1.68019
2001.95,22.9674,1.62599
2102.05,22.9263,1.43764
2202.15,22.3049,1.49771
2302.25,22.4978,1.79493
2402.34,22.9123,1.48977
2502.44,22.7056,1.72371
2602.54,22.5467,1.86172
2702.64,22.6115,2.17074
2802.73,22.4349,2.19512
2902.83,22.5888,2.09332
3002.93,22.154,2.24273
3103.03,22.1674,2.32017
3203.13,22.2997,2.47221
3303.22,22.2008,2.56503
3403.32,22.0091,2.39971
3503.42,22.2038,2.57428
3603.52,22.0095,2.73054
3703.61,22.246,2.76742
3803.71,22.0092,2.59835
3903.81,21.9812,2.65181
4003.91,21.7231,3.13294
4104,21.5114,3.21328
4204.1,21.7108,3.05694
4304.2,21.5688,2.90675
4404.3,21.3689,3.07365
4504.39,21.5902,3.01888
4604.49,21.4697,3.16197
4704.59,21.275,3.0736
4804.69,21.0627,3.12517
4904.79,21.1159,3.22959
5004.88,21.3948,3.33725
5104.98,21.5377,3.01171
5205.08,21.0075,3.30646
5305.18,20.8731,3.84697
5405.27,21.0803,3.64473
5505.37,21.2186,3.29854
5605.47,21.1414,3.24881
5705.57,21.1214,3.29748
5805.66,20.9394,3.65931
5905.76,20.9057,3.81716
6005.86,21.0467,3.55373
6105.96,20.8609,3.57153
6206.05,20.7488,3.98398
6306.15,20.758,4.17508
6406.25,21.0124,4.0775
6506.35,20.8257,3.75782
6606.45,20.5185,4.09854
6706.54,20.5875,4.26914
6806.64,20.6652,4.22425
6906.74,20.4635,4.25665
7006.84,20.4689,4.17836
7106.93,20.356,4.15653
7207.03,20.5826,4.5525
7307.13,20.5119,4.79445
7407.23,20.2907,4.48843
7507.32,20.2103,4.48241
7607.42,20.2157,4.75703
7707.52,20.207,4.52179
7807.62,20.2501,4.8225
7907.71,20.1009,4.74425
8007.81,19.9566,4.78955
8107.91,19.9348,4.93316
8208.01,20.1665,5.05869
8308.11,20.1413,5.4075
8408.2,19.9688,5.214
8508.3,19.5425,5.35738
8608.4,19.9913,5.43356
8708.5,19.8369,5.35476
8808.59,19.7884,5.59835
8908.69,19.644,5.67769
9008.79,19.6457,5.7052
9108.89,19.853,5.64658
9208.98,19.871,5.80595
9309.08,19.5747,5.77566
9409.18,19.2851,5.81891
9509.28,19.5014,6.04836
9609.38,19.5451,6.05232
9709.47,19.1567,5.97955
9809.57,19.1939,6.12282
9909.67,19.0233,6.377
10009.8,19.4282,6.2683
10109.9,19.3989,6.24883
10210,19.08,6.19621
10310.1,18.9629,6.58706
10410.2,18.7773,6.95979
10510.3,19.1062,6.80166
10610.4,19.05,6.77774
10710.4,18.9606,6.83309
10810.5,18.8355,6.96874
10910.6,18.6806,7.1689
11010.7,18.6967,6.95015
11110.8,18.5489,7.1193
11210.9,18.5764,7.2412
11311,18.3387,7.29798
11411.1,18.1662,7.38617
11511.2,18.4138,7.29279
11611.3,18.2538,7.37714
11711.4,18.1096,7.53024
11811.5,17.9682,7.72116
11911.6,18.0515,7.61047
12011.7,17.8382,7.71576
12111.8,17.5904,7.78097
12211.9,17.6618,7.80017
12312,17.8581,7.95888
12412.1,17.7889,8.03047
12512.2,17.7024,8.18418
12612.3,17.5024,8.08383
12712.4,17.1875,8.35901
12812.5,17.3308,8.40883
12912.6,17.3066,8.42621
13012.7,17.0124,8.61419
13112.8,17.0585,8.47985
13212.9,16.9782,8.47185
13313,17.1203,8.41475
13413.1,17.0757,8.38195
13513.2,16.7248,8.68834
13613.3,16.8803,8.79673
13713.4,17.1117,9.07106
13813.5,17.0067,8.83985
13913.6,16.7138,8.86409
14013.7,16.5794,9.23461
14113.8,16.3223,9.14351
14213.9,16.4917,9.0137
14314,16.6561,9.19448
14414.1,16.3991,9.29285
14514.2,16.1708,9.23786
14614.3,15.9598,9.26572
14714.4,16.1828,9.30002
14814.5,15.9628,9.12145
14914.6,16.0288,9.29602
15014.6,15.9271,9.70743
15114.7,15.8496,9.51384
15214.8,16.0256,9.4691
15314.9,15.6137,9.4437
15415,15.7779,9.75914
15515.1,15.7263,9.83456
15615.2,15.8313,9.58432
15715.3,15.8119,9.7477
15815.4,15.3625,10.052
15915.5,15.2885,9.97291
16015.6,15.4182,9.88419
16115.7,15.4975,9.6846
16215.8,15.2859,9.75402
16315.9,14.9469,9.96157
16416,15.3095,9.91095
16516.1,15.3743,9.87053
16616.2,14.9964,10.0388
16716.3,15.0265,10.03
16816.4,15.1843,10.4581
16916.5,14.5785,10.1582
17016.6,14.7001,9.92638
17116.7,14.8873,10.0373
17216.8,14.5112,10.3122
17316.9,14.482,10.2824
17417,14.6125,10.4358
17517.1,14.6746,10.4696
17617.2,14.6182,10.2113
17717.3,14.4695,10.4026
17817.4,14.5006,10.5132
17917.5,14.4757,10.3612
18017.6,14.3101,10.284
18117.7,14.2399,10.3642
18217.8,14.2935,10.5647
18317.9,14.3881,10.5749
18418,14.1869,10.6209
18518.1,14.2111,10.4265
18618.2,14.4159,10.5108
18718.3,14.2521,10.5167
18818.4,14.0719,10.5844
18918.5,13.9083,10.4616
19018.6,13.6836,10.4489
19118.7,13.9095,10.916
19218.8,13.7843,10.5145
19318.8,13.4593,10.5539
19418.9,13.6506,10.3994
19519,13.6026,10.5908
19619.1,13.7321,10.7911
19719.2,13.5906,10.5973
19819.3,13.4588,10.7296
19919.4,13.541,10.7689
20019.5,13.4257,10.7657
20119.6,13.4394,10.8257
20219.7,13.4807,10.6183
20319.8,13.5352,10.7769
20419.9,13.2509,10.7796
20520,13.1576,10.7971
20620.1,13.2344,10.8819
20720.2,13.0298,11.0319
20820.3,13.0955,10.9232
20920.4,13.2061,10.9799
21020.5,12.8921,11.0773
21120.6,12.8689,11.0211
21220.7,12.9557,10.8342
21320.8,12.7949,10.9163
21420.9,12.7648,10.9913
21521,12.9912,10.9464
21621.1,12.6565,10.7787
21721.2,12.7475,11.0441
21821.3,12.6112,11.1286
21921.4,12.7423,11.2135
22021.5,12.6875,11.1897
22121.6,12.762,10.9467
22221.7,12.5836,10.8765
22321.8,12.4708,11.2311
22421.9,12.6688,11.2885
22522,12.3787,11.204
22622.1,12.2438,11.3974
22722.2,12.4143,11.0709
22822.3,12.036,10.9802
22922.4,12.2902,11.3185
23022.5,12.4073,11.1655
23122.6,12.151,11.0543
23222.7,11.8979,11.0174
23322.8,12.0018,11.5191
23422.9,12.0894,11.4757
23522.9,11.9197,11.2845
23623,11.872,11.6337
23723.1,11.8365,11.3669
23823.2,11.9756,11.3604
23923.3,12.0868,11.2483
24023.4,11.6497,11.3638
24123.5,11.6957,11.4136
24223.6,11.5689,11.2879
24323.7,11.5519,11.4164
24423.8,11.5475,11.4152
24523.9,11.5127,11.5557
24624,11.45,11.6521
24724.1,11.3722,11.73
24824.2,11.297,11.6957
24924.3,11.1128,11.7227
25024.4,11.183,11.7031
25124.5,11.3312,11.4156
25224.6,11.09,11.4464
25324.7,10.9831,11.573
25424.8,11.0904,11.6833
25524.9,11.2982,11.76
25625,10.7405,11.8053
25725.1,10.8043,11.7223
25825.2,10.82,11.8215
25925.3,10.7996,11.8176
26025.4,10.6808,11.8163
26125.5,10.6333,11.7512
26225.6,10.3891,11.7378
26325.7,10.3542,11.6947
26425.8,10.5126,11.9134
26525.9,10.3403,11.7888
26626,10.3242,11.951
26726.1,10.2407,11.9345
26826.2,10.2779,12.2181
26926.3,10.2764,12.0033
27026.4,9.96558,12.1135
27126.5,9.96158,12.3145
27226.6,9.98992,11.9585
27326.7,9.72628,12.0963
27426.8,9.98608,12.109
27526.9,9.72414,11.7971
27627,9.61653,12.0427
27727.1,9.86887,12.2168
27827.1,9.89875,12.2456
27927.2,9.66676,12.0823
28027.3,9.3974,12.1761
28127.4,9.30665,12.1627
28227.5,9.35796,12.1686
28327.6,9.29066,12.3019
28427.7,9.17973,12.1549
28527.8,9.16605,12.3489
28627.9,9.26931,12.5403
28728,9.13352,12.5596
28828.1,9.1635,12.2666
28928.2,8.75411,12.2434
29028.3,8.80805,12.3697
29128.4,8.92424,12.293
29228.5,8.88834,12.469
29328.6,8.89447,12.4774
29428.7,8.70557,12.5438
29528.8,8.87146,12.5999
29628.9,8.47891,12.5019
29729,8.35608,12.3802
29829.1,8.40327,12.2113
29929.2,8.20591,12.8259
30029.3,8.23239,12.4576
30129.4,8.36035,12.5027
30229.5,8.03735,12.6369
30329.6,7.89876,12.5153
30429.7,8.20159,12.6643
30529.8,8.12251,12.5102
30629.9,7.88367,12.7311
30730,7.81143,12.7357
30830.1,7.65186,12.5636
30930.2,7.82518,12.7951
31030.3,7.72666,12.6478
31130.4,7.56361,12.9097
31230.5,7.44816,12.6685
31330.6,7.4959,12.6758
31430.7,7.36452,12.6272
31530.8,7.20843,12.5984
31630.9,7.27735,12.7
31731,7.16364,12.862
31831.1,6.94893,12.9042
31931.2,7.26171,12.8938
32031.3,6.99759,12.7402
32131.3,7.04793,12.8309
32231.4,6.9916,12.7716
32331.5,7.09496,12.6912
32431.6,6.80695,12.7247
32531.7,6.81352,12.84
32631.8,6.69555,12.859
32731.9,6.73096,13.0338
32832,6.74989,12.9586
32932.1,6.6747,12.7349
33032.2,6.59133,12.8634
33132.3,6.44836,12.6469
33232.4,6.36611,12.8263
33332.5,6.52896,12.9624
33432.6,6.34297,12.7301
33532.7,6.43334,12.6798
33632.8,6.23308,12.9647
33732.9,6.31369,12.9461
33833,6.01914,12.6443
33933.1,6.0541,12.731
34033.2,6.07159,12.8746
34133.3,5.96243,12.9658
34233.4,6.00506,12.8206
34333.5,5.88623,12.5597
34433.6,5.59991,12.7385
34533.7,5.65796,12.9024
34633.8,5.90804,12.806
34733.9,5.817,12.5797
34834,5.68197,12.7071
34934.1,5.78601,12.5863
35034.2,5.69762,12.7245
35134.3,5.61439,12.6109
